RecipeID,Recipe Name,Ingredients,Directions,Rate
8333,Banana Cake VI Recipe ,"butter,white sugar,egg,vanilla,flour,baking soda,salt,buttermilk,lemon juice,banana,butter,cream cheese,sugar,vanilla","Preheat oven to 275 degrees F (135 degrees C). Grease and flour a 9x13 inch pan. In a small bowl, mix mashed bananas with lemon juice, set aside. In a medium bowl, mix flour, baking soda and salt. Set aside.**In a large bowl, cream 3/4 cup butter and 2 1/8 cups sugar until light and fluffy. Beat in the eggs one at a time, then stir in 2 teaspoons vanilla.  Beat in the flour mixture alternately with the buttermilk. Stir in banana mixture. Pour batter into prepared pan.**Bake in preheated oven for 1 hour, or until a toothpick inserted into the center of the cake comes out clean. Remove from oven and place directly into freezer for 45 minutes. This will make the cake very moist.**For the frosting: In a large bowl, cream 1/2 cup butter and cream cheese until smooth. Beat in 1 teaspoon vanilla. Add confectioners sugar and beat on low speed until combined, then on high until frosting is smooth. Spread on cooled cake.**",5
8335,Butterscotch Cake II Recipe ,"cake,butter,milk,vegetable oil,egg,sugar","Preheat oven to 350 degrees F (175 degrees C). Grease and flour a 10 inch Bundt pan.**In a large bowl, combine cake mix, pudding mix, milk, oil and egg whites. Beat on low speed for 30 seconds, then on medium speed for 2 minutes. Pour batter into Bundt pan.**Bake at 350 degrees F (175 degrees C) for 50 to 60 minutes, or until toothpick inserted into center of cake comes out clean. Cool in the pan for 10 minutes, then turn out onto a wire rack, and continue to cool completely.**Sprinkle with confectioners sugar before serving.**",5
8336,Secret Midnight Moon Better than Chocolate Sex Cake Recipe ,"flour,white sugar,water,butter,shortening,cocoa powder,buttermilk,baking soda,vanilla,egg,whiskey,coffee,butter,buttermilk,cocoa powder,sugar,vanilla","Preheat oven to 350 degrees F (175 degrees C). Grease a 9x13 inch pan with cooking spray.**Combine flour and white sugar in a large bowl and set aside.**Put 1/2 cup buttermilk into a large glass and add baking soda, stir until combined, set aside.**In medium sauce pan over medium heat combine water, shortening, 1/2 cup butter and 4 tablespoons cocoa.  Stir until shortening and butter are melted. Allow to boil on medium heat for 5 minutes.**Add chocolate mixture to dry ingredients and mix until well combined. Add buttermilk baking soda mixture, stir until blended. Add eggs and mix. Add the whiskey and the espresso and keep mixing. Add 1 teaspoon vanilla and mix well. Pour into a 9 x 13 inch pan that has been sprayed with cooking spray.**Bake at 350 degrees F (175 degrees C) for 25 minutes.**To Make Frosting:  Combine 1/2 cup butter, 1/3 cup buttermilk, and 3 tablespoons cocoa in medium sauce pan, allow to come to a boil over medium heat.  Remove from heat and add confectioners sugar and mix well, add 1 teaspoon vanilla and chopped nuts. Pour over hot cake. Allow cake to cool. The longer this sets, the better it gets!**",4
8337,Fruity Bundt Cake Recipe ,"coconut,flour,baking soda,salt,cinnamon,nutmeg,white sugar,vegetable oil,egg,vanilla,blueberry,banana,pineapple,pecan","Preheat oven to 350 degrees F (175 degrees C). Process coconut in blender until powdered. Grease pan with butter and sprinkle with powdered coconut.**In a medium bowl, sift together flour, salt, soda, cinnamon and nutmeg. Set aside.**In a medium bowl, combine sugar, oil, eggs and vanilla. Beat until smooth. Add flour mixture and mix by hand until combined. Gently stir in berries, bananas, pineapple and pecans. Pour into prepared pan.**Bake at 350 degrees F (175 degrees C) for 1 1/4 to 1 1/2 hours or until a toothpick inserted into middle of cake comes out clean. Cool for 10 minutes in pan, then turn out onto a wire rack and cool completely.**",5
8338,Cannoli Recipe ,"sugar,ricotta,almond,chocolate,amaretto,12 cannoli shells,sugar,cocoa powder,cherry","In a large bowl, stir ricotta cheese with 1 cup confectioners sugar until combined. Add almonds, chocolate chips and almond liqueur.**Carefully spoon into cannoli shells (or pipe from a pastry bag), filling from the center out.**Sprinkle individual serving plates with powdered sugar and cocoa, or sprinkle on cannoli. Garnish plates with cherries.**Note: 1/8 teaspoon almond extract mixed with 1 tablespoon water can be substituted for the almond liqueur.**",4
8339,Ribboned Fudge Cake Recipe ,"chocolate,cream cheese,butter,cornstarch,milk,egg,vanilla","Preheat oven to 350 degrees F (175 degrees C). Grease and flour a 10 inch Bundt pan.**Prepare cake according to directions on package. Pour into Bundt pan.**In a medium bowl, beat together cream cheese, butter (or margarine) and cornstarch until fluffy. Gradually beat in sweetened condensed milk, egg and vanilla until smooth.**Pour cream cheese mixture evenly over cake batter.**Bake at 350 degrees F (175 degrees C) for 50 to 55 minutes. Cool for 10 minutes in the pan, then turn out onto a wire rack and cool completely. Glaze with Chocolate Glaze, or as desired.**",4
8341,Six Egg Pound Cake Recipe ,"flour,baking powder,salt,white sugar,butter,egg,vanilla,milk","Grease and flour a tube or Bundt(R) pan. Do not preheat oven.**In a medium bowl, mix flour, baking powder and salt. Set aside.**In a large bowl, cream sugar and butter until light and fluffy. Add eggs one at a time, mixing well after each addition. Add vanilla.**Add flour mixture alternately with milk. Beat until smooth. Pour batter into the prepared pan.**Place cake into cold oven, set the temperature to 350 degrees F (175 degrees C), and bake for 60 to 90 minutes, or until toothpick inserted into center of cake comes out clean.**",4
8342,Rhubarb Upside Down Cake I Recipe ,"cake,rhubarb,white sugar,marshmallow","Preheat oven to 350 degrees F (175 degrees C). Grease a 9x13 inch pan.**Place chopped rhubarb on the bottom of greased 9x13 inch pan. Sprinkle sugar evenly over rhubarb. Sprinkle marshmallows over rhubarb and sugar.**Prepare cake mix according to instructions on package. Pour over rhubarb and marshmallows in pan.**Bake at 350 degrees F (175 degrees C) for 1 hour. Cool in pan for 10 minutes, then invert onto serving dish so that rhubarb is on top.**",5
8343,Apple Spice Dump Cake Recipe ,"spice,apple,cinnamon,nutmeg,spice,white sugar,butter,pecan","Preheat oven to 350 degrees F (175 degrees C.)**Pour the cans of apple pie filling into a 9 x 13 inch rectangular pan.**In a small bowl, mix together cinnamon, nutmeg, allspice and sugar. Sprinkle mixture over pie filling.**Pour the dry box of cake mix over apples. Dot with butter and scatter nuts on top.**Bake at 350 degrees F (175 degrees C) for 45 minutes to an hour, until cake is brown on top and bubbling on the sides. Serve warm with ice cream or whipped topping.**",4
8344,Banana Split Cake III Recipe ,"cake,vanilla,cream cheese,milk,banana,pineapple,topping thawed,cherry,walnut","Bake cake as directed on package. Cool completely.**In a medium bowl, combine pudding, cream cheese and milk. Beat until smooth. Spread on cake.**Slice bananas thin and arrange on top of pudding mixture. Spread drained pineapple on top of bananas.**Cover entire cake with whipped topping. Garnish with cherries and chopped walnuts.**",5
8347,Easy Chocolate Fudge Cake Recipe ,"chocolate,butter,white sugar,cocoa powder,whipping cream,vanilla,walnut","Bake a box chocolate cake as directed. While hot from the oven, poke holes over entire cake with a fork. While the cake is cooking prepare the fudge sauce.**For the fudge sauce: In a saucepan, combine butter, sugar, cocoa and cream. Stir over medium heat until a full boil starts. Cook at a full boil for 2 minutes. Stir in vanilla. Pour while hot over warm cake. Sprinkle with chopped walnuts. Serve alone or with ice-cream.**",5
8351,Surprise Cake Recipe ,"white sugar,flour,salt,butter,water,cocoa powder,sour cream,egg,baking soda,pepper,butter,cocoa powder,sugar,milk,vanilla","Preheat oven to 350 degrees F (175 degrees C). Grease and flour a 9x13 inch baking pan.**In a large bowl, combine sugar, flour and salt. Set aside.**In a small saucepan, bring 1 cup butter, water and 3 tablespoons cocoa to a boil. Remove from heat. Add to flour mixture and beat until smooth.**In a separate bowl, Mix sour cream, eggs, baking soda and cayenne pepper. Add to the cake batter. Blend well. Pour batter into 9x13 inch pan.**Bake at 350 degrees F (175 degrees C) for 20  to 30 minutes, or until toothpick inserted into center of cake comes out clean. Allow to cool.**For the Frosting: Melt 1/4 cup butter, add 1/3 cup cocoa. Add confectioners sugar, milk and vanilla.  Mix until smooth and free of  lumps.**Spread frosting on the cooled cake. Cut into squares and serve. Ask your company if they can guess what is in it, they never will.**",5
8353,Elvis Presley Cake Recipe ,"cake,pineapple,white sugar,cream cheese,butter,sugar,vanilla,pecan","Prepare cake according to instructions on package. Bake in a 9x13 inch pan. Allow to cool.**Combine pineapple and sugar in saucepan. Bring to a boil. Spoon over cooled cake.**In a large bowl, cream butter and cream cheese until smooth. Add powdered sugar and beat until smooth. Add vanilla. Add pecans and mix well.**Spread cream cheese frosting over cake.**",5
8356,Aargau Carrot Cake Recipe ,"egg,white sugar,lemon,lemon juice,carrot,almond,flour,baking powder,salt,sugar,lemon juice","Prepare the 9 inch cake pan by rubbing the inside well with a drop of cooking oil and then scattering a little flour over it. Preheat oven to 360 degrees F (180 degrees C).**Separate the eggs and beat the yolks into the sugar thoroughly. Add lemon juice and grated rind, carrots, almonds, flour, baking powder and salt. Mix well.**Beat egg whites until stiff and fold into cake mixture. Pour batter into 9 inch cake pan.**Bake  at 360 degrees F (180 degrees C) for 45 minutes.**This cake is often iced with 3/4 cup confectioners sugar into which is beaten 1 tablespoon lemon juice. Little marzipan carrots are the traditional decoration.**",4
8358,Apple Cake IV Recipe ,"apple,flour,salt,cinnamon,baking powder,egg,white sugar,vegetable oil,vanilla,walnut,white sugar,cinnamon","Preheat oven to 350 degrees F (175 degrees C) lightly grease and flour a 9x13 inch pan.**Sift together flour, salt, cinnamon and baking powder. Set aside.**In a large bowl, beat eggs and sugar for 15 minutes on high speed with an electric mixer. Add oil and blend in.**Add four mixture and mix well. Add vanilla. Fold in apples and nuts. Pour batter into 9x13 inch pan.**In a small bowl, mix 4 teaspoons sugar with 1 teaspoon cinnamon. Sprinkle over cake.**Bake at 350 degrees F (175 degrees C) for 50 to 60 minutes or until a toothpick inserted into center of cake comes out clean.**",5
8360,Lemon Fiesta Cake Recipe ,"butter,white sugar,egg,lemon,flour,salt,baking soda,baking powder,buttermilk,lemon,raisin,white sugar,butter,water,lemon juice","Preheat oven to 325 degrees F (165 degrees C). Grease and flour a Bundt pan.**Cream 1/2 cup plus 2 tablespoons butter and 1 1/2 cups sugar until fluffy. Add eggs one at a time beating after each addition. Blend in the lemon peel.**In a separate bowl, mix flour, salt, soda and baking powder.  Add flour mixture alternately with buttermilk to creamed butter mixture. Add lemon extract and raisins.**Bake at 325 degrees F (165 degrees C) for 50 minutes cool 5 minutes, then turn out onto serving plate. Prick hot cake with skewer or fork and pour on lemon topping.**Combine 1/3 cup sugar, 1/3 cup butter and water in a saucepan and heat until butter melts. Add lemon juice . Spoon over hot cake.**",4
8365,Harvest Loaf Cake Recipe ,"flour,baking soda,salt,nutmeg,ginger,clove,butter,white sugar,egg,pumpkin,chocolate,walnut,sugar,nutmeg,cinnamon,cream","Preheat oven to 350 degrees F (175 degrees C). Grease and flour a 9x5 inch loaf pan. In a medium bowl, mix flour, soda, salt, 3/4 teaspoon nutmeg, ginger and cloves. Set aside.**In a large bowl, cream butter and sugar until light and fluffy. Beat in the eggs. Add flour mixture alternately with pumpkin. Stir in chocolate chips and 1/2 cup of the walnuts. Pour batter into loaf pan. Sprinkle remaining nuts on top.**Bake at 350 degrees F (175 degrees C) for 65 to 70 minutes or until toothpick inserted into center of cake comes out clean. While still warm, drizzle with glaze. Cool for 6 hours before serving.**to make the glaze:  In a medium bowl, combine confectioners sugar, nutmeg and cinnamon. Mix and add 1 to 2 teaspoons cream until drizzling consistency.**",4
8366,Wedding Cake Icing Recipe ,"shortening,salt,vanilla,almond,water,sugar","'Mix shortening, water, vanilla, almond extract, and half of the powdered sugar with a mixer for 5-10 minutes.  (it''s very important to mix this long)**Add the rest of the powdered sugar and beat just enough to mix in.**Add additional water for desired consistency.**'",4
8367,Creamy Buttercream Frosting Recipe ,"butter,whipping cream,sugar","In a large bowl, Whip the butter on high speed, occasionally scraping down the sides of the bowl.  Whip until double in volume. This takes a very long time, approximately 10 minutes.**While still whipping, drizzle in the heavy cream.  Continue whipping until the mixture is stiff,  approximately 2 to 4 minutes.**Add 1/2 of the confectioners sugar and whip until smooth.  At this point, you can taste the frosting and determine if you would like to add more sugar to sweeten to taste.**Thickly frosts top and sides of two 9 inch cakes.**",3
